system,question_idx,question,question_type,prediction,gold_answer,llm_score,exact_match,f1_score,combined_score,retrieved_docs,correct_doc,failure_type,is_error
Local_flant5,45,"On what date was the first new basketball court unveiled at Highland School in Nyamata, Rwanda?",factoid,"May 19, 2025","May 19, 2025",5,1,1.0,1.0,"nba_africa_opportunity_courts_summary.txt, basketball_africa_infrastructure_summary.txt, nba_africa_opportunity_international_summary.txt",nba_africa_opportunity_courts_summary.txt,Bad Generation (right docs retrieved),False
Local_flant5,46,What is the duration of ESPN Africa's broadcast agreement with FIBA?,factoid,URL: https://www.espn.co.uk/espn/story/_/id/47104972/espn-africa-broadcast-international-basketball-new-fiba-deal,2025-2029,1,0,0.0,0.1,"espn_africa_fiba_broadcast_deal_summary.txt, bal_africa_sports_economy_summary.txt, afrobasket_summary.txt",espn_africa_fiba_broadcast_deal_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,47,By what percentage did NBA Africa's social media followers grow year-over-year?,factoid,URL: https://www.theelephant.info/analysis/2023/06/24/the-rise-and-rise-of-basketball-in-africa-from-grassroots-to-pros/,50%,1,0,0.0,0.1,"basketball_influence_africa_summary.txt, rise_and_rise_african_basketball.txt, bal_africa_sports_economy_summary.txt",basketball_influence_africa_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,48,Which organization partnered with BAL to advance education and inclusion in Africa?,factoid,Agence française de Développement,Agence Française de Développement (AFD),5,0,0.888888888888889,0.9444444444444444,"bal_afd_education_inclusion_summary.txt, bal_global_investment_summary.txt, investing_in_bal_private_investment_summary.txt",bal_afd_education_inclusion_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,49,What was BAL's estimated valuation in 2021?,factoid,Invest in Africa’s basketball ecosystem.,$1 billion,1,0,0.0,0.1,"bal_global_investment_summary.txt, investing_in_bal_private_investment_summary.txt, bal_africa_sports_economy_summary.txt",bal_africa_sports_economy_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,50,On what date were BAL's gender equality initiatives announced?,factoid,"June 19, 2023","March 8, 2021",1,0,0.0,0.1,"bal_gender_equality_initiatives_summary.txt, bal_rdb_multi_year_extension_summary.txt, bal_linking_african_teams_nba_summary.txt",bal_gender_equality_initiatives_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,51,Which Egyptian player participated in the NBA Summer League from BAL?,factoid,"The relevant information to answer the above question is: The Basketball Africa League (BAL), launched in 2019 as a partnership between NBA and FIBA, is revolutionizing professional basketball in Africa. It provides a platform for African players to showcase their talent globally and fosters social impact initiatives across the continent.",Anas Mahmoud,1,0,0.0,0.1,"bal_linking_african_teams_nba_summary.txt, bal_first_scouting_combine_summary.txt, nba_academy_bal_us_college_summary.txt",bal_linking_african_teams_nba_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,52,On what dates was BAL's first scouting combine held?,factoid,The Basketball Africa League announced its first scouting combine to identify talent for its inaugural season.,"December 4-5, 2019",2,0,0.0,0.2,"bal_first_scouting_combine_summary.txt, nba_academy_bal_us_college_summary.txt, basketball_africa_league.txt",bal_first_scouting_combine_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,53,In what year was WINGSPAN Scouting founded?,factoid,2003,2023,1,0,0.0,0.1,"africabasket_wingspan_partnership_summary.txt, giants_of_africa_camps_summary.txt, fiba_africa_youth_development.txt",africabasket_wingspan_partnership_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,54,List three teams that have won the BAL championship since its inaugural season in 2021.,list,"The Basketball Africa League (BAL) is the premier men's club basketball league in Africa, co-organized by NBA Africa and FIBA.",Zamalek,1,0,0.0,0.1,"basketball_africa_league.txt, top_10_african_basketball_clubs_summary.txt, basketball_africa_societal_impact_summary.txt",basketball_africa_league.txt,Bad Generation (right docs retrieved),True
Local_flant5,55,Name three African national teams that have been dominant in AfroBasket history.,list,Title: AfroBasket – Africa’s Premier Basketball Championship,Angola,1,0,0.0,0.1,"african_games_3x3_basketball_summary.txt, afrobasket_summary.txt, top_10_african_basketball_clubs_summary.txt",fiba_africa_history.txt,Bad Retrieval (wrong docs retrieved),True
Local_flant5,56,Name two sports introduced by European colonial authorities.,list,cricket football and athletics,Cricket,4,0,0.4,0.6000000000000001,"colonial_history_sport.txt, colonialism_sport_book_summary.txt, africabasket_two_countries.txt",colonial_history_sport.txt,Bad Generation (right docs retrieved),True
Local_flant5,57,List two barriers that historically restricted women's participation in basketball in Africa.,list,sports,Cultural barriers,1,0,0.0,0.1,"womens_basketball_africa.txt, bal_gender_equality_initiatives_summary.txt, womens_basketball_league_africa.txt",womens_basketball_africa.txt,Bad Generation (right docs retrieved),True
Local_flant5,58,Name two emerging basketball nations mentioned as pushing for greater representation.,list,Nigeria and Senegal,Nigeria,5,0,0.5,0.75,"africabasket_two_countries.txt, rise_and_rise_african_basketball.txt, rise_of_african_basketball.txt",africabasket_two_countries.txt,Bad Generation (right docs retrieved),True
Local_flant5,59,List two global competitions that AfroBasket serves as a qualifier for.,list,FIBA World Cup and Olympic Games,FIBA World Cup,5,0,0.6666666666666666,0.8333333333333333,"afrobasket_summary.txt, africabasket_two_countries.txt, fiba_africa_youth_competitions_summary.txt",afrobasket_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,60,Name two prominent African NBA players mentioned who inspire future generations.,list,Joel Embiid and Pascal Siakam,Joel Embiid,5,0,0.5714285714285715,0.7857142857142858,"rise_of_african_basketball.txt, rise_and_rise_african_basketball.txt, hakeem_olajuwon_summary.txt",rise_of_african_basketball.txt,Bad Generation (right docs retrieved),True
Local_flant5,61,"List three key themes mentioned in the key points section of the book ""Sport and Apartheid South Africa"" ..",list,Sport was a mechanism for cultural assimilation and control.,Sport as a tool of governance and assimilation,4,0,0.4705882352941176,0.6352941176470588,"colonialism_sport_book_summary.txt, colonial_history_sport.txt, bal_afd_education_inclusion_summary.txt",colonialism_sport_book_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,62,List three social impacts of basketball in Africa.,list,"Basketball serves as a tool for education, empowerment, and gender equality.",Education,5,0,0.3076923076923077,0.6538461538461539,"rise_and_rise_african_basketball.txt, rise_of_african_basketball.txt, luol_deng_south_sudan_summary.txt",rise_and_rise_african_basketball.txt,Bad Generation (right docs retrieved),True
Local_flant5,63,List two objectives of the Basketball Without Borders camp in East Africa.,list,Which of the following is true of Giants of Africa?,Skill development,1,0,0.0,0.1,"bwb_east_africa_summary.txt, giants_of_africa_camps_summary.txt, bal_afd_education_inclusion_summary.txt",bwb_east_africa_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,64,List three individual NBA awards or honors Hakeem Olajuwon won during his career.,list,Giannis Antetokounmpo’s Immigrant Story and the Internationalization of the NBA,NBA MVP (1994),1,0,0.2857142857142857,0.24285714285714285,"hakeem_olajuwon_summary.txt, giannis_antetokounmpo_summary.txt, pascal_siakam_summary.txt",hakeem_olajuwon_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,65,List two achievements Joel Embiid has earned in the NBA.,list,Title: Giannis Antetokounmpo’s Immigrant Story and the Internationalization of the NBA,NBA MVP (2023),1,0,0.1538461538461538,0.1769230769230769,"joel_embiid_summary.txt, giannis_antetokounmpo_summary.txt, nba_fiba_african_dev_league.txt",joel_embiid_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,66,List three areas of focus for Dikembe Mutombo's humanitarian work.,list,Title: Luol Deng on the Ongoing Journey of South Sudan,Healthcare,1,0,0.0,0.1,"dikembe_mutombo_summary.txt, luol_deng_south_sudan_summary.txt, bal_global_investment_summary.txt",dikembe_mutombo_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,67,List two NBA honors Pascal Siakam has received.,list,Houston Rockets.,NBA Champion (2019),1,0,0.0,0.1,"pascal_siakam_summary.txt, hakeem_olajuwon_summary.txt, giannis_antetokounmpo_summary.txt",pascal_siakam_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,68,List two ways basketball impacts South Sudan society.,list,"The article explores the evolution of basketball in Africa, from grassroots initiatives to professional leagues.",Promoting peace,1,0,0.0,0.1,"luol_deng_south_sudan_summary.txt, rise_and_rise_african_basketball.txt, africabasket_two_countries.txt",luol_deng_south_sudan_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,69,List two impacts of Gab Gre Lasme's success on African basketball.,list,"The article examines the rapid growth of basketball across Africa, highlighting the influence of international partnerships, grassroots programs, and the emergence of professional leagues like BAL.",Inspires young African athletes,2,0,0.0833333333333333,0.24166666666666667,"gab_gre_lasme_summary.txt, rise_of_african_basketball.txt, top_african_female_players_summary.txt",gab_gre_lasme_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,70,List three major NBA achievements Giannis Antetokounmpo has earned.,list,"Lagos, Nigeria, where he grew up.","NBA MVP (2019, 2020)",1,0,0.0,0.1,"giannis_antetokounmpo_summary.txt, hakeem_olajuwon_summary.txt, joel_embiid_summary.txt",giannis_antetokounmpo_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,71,List two areas where Serge Ibaka has focused his philanthropic efforts.,list,Giannis Antetokounmpo’s Immigrant Story and the Internationalization of the NBA,Education initiatives in Congo,1,0,0.0,0.1,"serge_ibaka_summary.txt, giannis_antetokounmpo_summary.txt, dikembe_mutombo_summary.txt",serge_ibaka_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,72,List three African countries mentioned as having female basketball players making global waves.,list,Women’s basketball in Africa and beyond.,Nigeria,1,0,0.0,0.1,"top_african_female_players_summary.txt, womens_basketball_africa.txt, womens_basketball_league_africa.txt",top_african_female_players_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,73,List two objectives of FIBA Africa's youth development programs.,list,FIBA Africa Youth Competitions,Empower young athletes,1,0,0.0,0.1,"fiba_africa_youth_development.txt, fiba_africa_youth_competitions_summary.txt, bal_afd_education_inclusion_summary.txt",fiba_africa_youth_development.txt,Bad Generation (right docs retrieved),True
Local_flant5,74,List two objectives of the proposed African development league.,list,Use basketball as a tool for social development and empowerment,Nurturing young talent,2,0,0.25,0.325,"bal_afd_education_inclusion_summary.txt, nba_fiba_african_dev_league.txt, bal_africa_sports_economy_summary.txt",nba_fiba_african_dev_league.txt,Bad Generation (right docs retrieved),True
Local_flant5,75,List three teams that compete in the Nigerian Premier League.,list,"Kano Pillars, Rivers Hoopers, Gombe Bulls",Kano Pillars,5,0,0.5,0.75,"nigerian_premier_league_summary.txt, african_games_3x3_basketball_summary.txt, top_10_african_basketball_clubs_summary.txt",nigerian_premier_league_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,76,List three social impacts of the Women's Basketball League Africa.,list,"Women’s basketball fosters empowerment, education, and gender equality.",Empowers female athletes,4,0,0.3636363636363636,0.5818181818181818,"womens_basketball_africa.txt, bal_gender_equality_initiatives_summary.txt, womens_basketball_league_africa.txt",womens_basketball_league_africa.txt,Bad Generation (right docs retrieved),True
Local_flant5,77,List three teams that compete in South Africa's Basketball National League.,list,"Soweto Panthers, Tshwane Suns",Soweto Panthers,4,0,0.6666666666666666,0.7333333333333334,"basketball_national_league_summary.txt, african_games_3x3_basketball_summary.txt, afro_varsity_3x3_challenge_summary.txt",basketball_national_league_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,78,List two types of tournaments featured in the Youzou Elite Basketball League.,list,Title: AfroBasket - Africa’s Premier Basketball Championship,Gabon Cup,1,0,0.0,0.1,"youzou_elite_basketball_summary.txt, afrobasket_summary.txt, africabasket_two_countries.txt",youzou_elite_basketball_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,79,List three existing partners of the Basketball Africa League mentioned.,list,NBA and FIBA Reportedly Planning New African Development League to Support,Rwanda Development Board,1,0,0.1428571428571428,0.1714285714285714,"bal_partners_playoffs_finals_summary.txt, nba_fiba_african_dev_league.txt, bal_linking_african_teams_nba_summary.txt",bal_partners_playoffs_finals_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,80,List two age groups featured in FIBA Africa youth competitions.,list,Youth Development Initiatives,U16,1,0,0.0,0.1,"fiba_africa_youth_competitions_summary.txt, fiba_africa_youth_development.txt, afrobasket_summary.txt",fiba_africa_youth_competitions_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,81,List three countries that confirmed participation in the postponed tournament.,list,"Uganda, Egypt, Zambia",Uganda,5,0,0.5,0.75,"afro_varsity_3x3_challenge_summary.txt, africabasket_two_countries.txt, bal_partners_playoffs_finals_summary.txt",afro_varsity_3x3_challenge_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,82,List three African players mentioned who joined US college basketball programs.,list,Top 10 African Female Basketball Players Making Global Waves,Emmanuel Okorafor,1,0,0.0,0.1,"nba_academy_bal_us_college_summary.txt, top_african_female_players_summary.txt, african_games_3x3_basketball_summary.txt",nba_academy_bal_us_college_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,83,List four countries included in FIBA Africa Zone 4.,list,Title: ESPN Africa Secures Exclusive FIBA Broadcast Rights Across Sub-Saharan Africa,Cameroon,1,0,0.0,0.1,"fiba_africa_sub_zones_summary.txt, espn_africa_fiba_broadcast_deal_summary.txt, fiba_africa_history.txt",fiba_africa_sub_zones_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,84,List three countries that won medals in the women's 3x3 basketball tournament at the 2023 African Games.,list,5th Afro Varsity 3x3 Basketball Challenge,Mali,1,0,0.0,0.1,"african_games_3x3_basketball_summary.txt, afro_varsity_3x3_challenge_summary.txt, top_african_female_players_summary.txt",african_games_3x3_basketball_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,85,List two types of activities offered at Giants of Africa camps.,list,Basketball training,Basketball training,5,1,1.0,1.0,"giants_of_africa_camps_summary.txt, bwb_east_africa_summary.txt, bal_first_scouting_combine_summary.txt",giants_of_africa_camps_summary.txt,Bad Generation (right docs retrieved),False
Local_flant5,86,List two major initiatives mentioned in the BAL global investment article.,list,Invest in Africa’s basketball ecosystem.,BAL Advance,2,0,0.0,0.2,"bal_global_investment_summary.txt, investing_in_bal_private_investment_summary.txt, bal_rdb_multi_year_extension_summary.txt",bal_global_investment_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,87,List two challenges mentioned regarding basketball infrastructure in Africa.,list,"Indoor courts are scarce across Africa, with rural areas facing the greatest challenges",Scarcity of indoor courts,4,0,0.2352941176470588,0.5176470588235295,"basketball_africa_infrastructure_summary.txt, africabasket_two_countries.txt, rise_and_rise_african_basketball.txt",basketball_africa_infrastructure_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,88,List three activities featured at the Giants of Africa 2025 Festival.,list,"EVENT DETAILS The Giants of Africa Festival returns to Kigali, Rwanda, from July 25 to August 2, 2025, promising an expanded celebration of basketball, culture, and youth empowerment. The event builds on the success of its inaugural edition in 2023.",Basketball Tournament,1,0,0.054054054054054,0.127027027027027,"giants_of_africa_2025_kigali_summary.txt, african_games_3x3_basketball_summary.txt, giants_of_africa_camps_summary.txt",giants_of_africa_2025_kigali_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,89,List three top African basketball clubs mentioned in the article.,list,"BAL has elevated African clubs onto the continental and global stage, enabling participation in FIBA Intercontinental Cups and boosting international visibility.",Petro de Luanda,1,0,0.0,0.1,"top_10_african_basketball_clubs_summary.txt, african_games_3x3_basketball_summary.txt, basketball_africa_infrastructure_summary.txt",top_10_african_basketball_clubs_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,90,List three types of limitations sport faces in addressing SDGs.,list,Resource Limitations,Resource limitations,5,1,1.0,1.0,"sports_limitations_addressing_sdgs_summary.txt, disability_barriers_in_sports_summary.txt, bal_afd_education_inclusion_summary.txt",sports_limitations_addressing_sdgs_summary.txt,Bad Generation (right docs retrieved),False
Local_flant5,91,List three types of accessibility barriers in sports for people with disabilities.,list,Physical Accessibility Barriers,Physical accessibility barriers,4,1,1.0,0.9,"disability_barriers_in_sports_summary.txt, sports_limitations_addressing_sdgs_summary.txt, youth_development_basketball_summary.txt",disability_barriers_in_sports_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,92,List two key initiatives of the NBA Africa and Opportunity International partnership.,list,Build Courts and Empower Youth,Court construction,4,0,0.2857142857142857,0.5428571428571429,"nba_fiba_african_dev_league.txt, nba_africa_opportunity_international_summary.txt, nba_africa_opportunity_courts_summary.txt",nba_africa_opportunity_international_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,93,List three key investment areas for private investment in BAL.,list,URL: https://www.theafricaareport.com/155603/investing-in-the-bals-success-room-for-private-investment-in-african-sports/,Infrastructure,1,0,0.0,0.1,"investing_in_bal_private_investment_summary.txt, bal_global_investment_summary.txt, bal_africa_sports_economy_summary.txt",investing_in_bal_private_investment_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,94,List three BAL Foundational Partners mentioned in the agreement.,list,URL: https://www.theafricaareport.com/155603/investing-in-the-bals-success-room-for-private-investment-in-african-sports/,NIKE,1,0,0.0,0.1,"investing_in_bal_private_investment_summary.txt, bal_rdb_multi_year_extension_summary.txt, bal_global_investment_summary.txt",bal_rdb_multi_year_extension_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,95,List three modern basketball arenas in Africa mentioned in the article.,list,"Basketball is Booming in Africa, But Court Access Lags",Kigali Arena,1,0,0.0,0.1,"africas_flashy_basketball_arenas_summary.txt, basketball_africa_infrastructure_summary.txt, giants_of_africa_camps_summary.txt",africas_flashy_basketball_arenas_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,96,List three challenges facing basketball development in Africa.,list,SOCIAL IMPACT This change is expected to inspire young athletes across Africa,Infrastructure shortage,1,0,0.0,0.1,"africabasket_two_countries.txt, rise_and_rise_african_basketball.txt, luol_deng_south_sudan_summary.txt",basketball_africa_societal_impact_summary.txt,Bad Retrieval (wrong docs retrieved),True
Local_flant5,97,List three social skills developed through youth basketball.,list,"communication, teamwork, conflict resolution, fairness",Communication,5,0,0.3333333333333333,0.6666666666666666,"youth_development_basketball_summary.txt, fiba_africa_youth_development.txt, luol_deng_south_sudan_summary.txt",youth_development_basketball_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,98,List two activities conducted during the court unveiling events.,list,Ribbon-cutting ceremony held during BAL Nile Conference group phase,Jr. NBA/Jr. WNBA clinic,2,0,0.0,0.2,"nba_africa_opportunity_courts_summary.txt, nba_africa_opportunity_international_summary.txt, basketball_africa_infrastructure_summary.txt",nba_africa_opportunity_courts_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,99,List three types of FIBA tournaments covered in the ESPN Africa broadcast deal.,list,URL: https://www.espn.co.uk/espn/story/_/id/47104972/espn-africa-broadcast-international-basketball-new-fiba-deal,FIBA Basketball World Cups,1,0,0.0,0.1,"espn_africa_fiba_broadcast_deal_summary.txt, afrobasket_summary.txt, bal_africa_sports_economy_summary.txt",espn_africa_fiba_broadcast_deal_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,100,List three contributing factors to basketball's growing influence in Africa.,list,International partnerships and local investment,Basketball Africa League (BAL),3,0,0.0,0.3,"rise_and_rise_african_basketball.txt, africabasket_two_countries.txt, basketball_influence_africa_summary.txt",basketball_influence_africa_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,101,List three impact areas of the BAL and AFD partnership.,list,"Title: The Basketball Africa League (BAL) and Agence Française de Développement (AFD) announced a strategic partnership to promote education, gender equality, and social inclusion in Africa",Education,5,0,0.0769230769230769,0.5384615384615384,"bal_global_investment_summary.txt, bal_afd_education_inclusion_summary.txt, investing_in_bal_private_investment_summary.txt",bal_afd_education_inclusion_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,102,List three revenue streams for the Basketball Africa League.,list,URL: https://sportsbusinessinafrica.com/insights/bal-africas-sports-economy/,Broadcast rights,1,0,0.0,0.1,"bal_africa_sports_economy_summary.txt, nba_fiba_african_dev_league.txt, basketball_influence_africa_summary.txt",bal_africa_sports_economy_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,103,List three key actions in BAL's gender equality initiatives.,list,Promote gender equality and inclusion in basketball and related industries.,Anti-violence campaigns,2,0,0.0,0.2,"bal_gender_equality_initiatives_summary.txt, bal_rdb_multi_year_extension_summary.txt, womens_basketball_africa.txt",bal_gender_equality_initiatives_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,104,List two social impact initiatives mentioned for the Basketball Africa League.,list,Grassroots programs fostering youth engagement,BAL4HER (Gender Equality Initiatives),2,0,0.0,0.2,"rise_and_rise_african_basketball.txt, rise_of_african_basketball.txt, bal_gender_equality_initiatives_summary.txt",bal_linking_african_teams_nba_summary.txt,Bad Retrieval (wrong docs retrieved),True
Local_flant5,105,List three former NBA players who attended the BAL scouting combine as prospects.,list,The Basketball Africa League announced its first scouting combine to identify talent for its inaugural season.,Jordan Adams,1,0,0.0,0.1,"bal_first_scouting_combine_summary.txt, nba_academy_bal_us_college_summary.txt, bal_linking_african_teams_nba_summary.txt",bal_first_scouting_combine_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,106,List two objectives of the AfricaBasket and WINGSPAN partnership.,list,promoting African basketball talent,Evaluate and promote African basketball talent,4,0,0.6,0.7,"africabasket_wingspan_partnership_summary.txt, africabasket_two_countries.txt, bal_afd_education_inclusion_summary.txt",africabasket_wingspan_partnership_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,107,Which organization co-organizes the Basketball Africa League (BAL) alongside FIBA? A) UEFA B) NBA Africa C) IOC D) FIFA,multiple choice,"The relevant information to answer the above question is: The Basketball Africa League (BAL), launched in 2019 as a partnership between NBA and FIBA, is revolutionizing professional basketball in Africa. It provides a platform for African players to showcase their talent globally and fosters social impact initiatives across the continent.",B) NBA Africa,3,0,0.0888888888888888,0.3444444444444444,"bal_linking_african_teams_nba_summary.txt, basketball_africa_league.txt, fiba_africa_history.txt",basketball_africa_league.txt,Bad Generation (right docs retrieved),True
Local_flant5,108,Which city serves as the headquarters of FIBA Africa? A) Lagos B) Cairo C) Abidjan D) Nairobi,multiple choice,Getting to Know Africa's Flashy Basketball Arenas,C) Abidjan,1,0,0.0,0.1,"fiba_africa_history.txt, africas_flashy_basketball_arenas_summary.txt, bal_africa_sports_economy_summary.txt",fiba_africa_history.txt,Bad Generation (right docs retrieved),True
Local_flant5,109,Which colonial region used cricket as a tool for elite formation? A) French West Africa B) British India C) Caribbean D) East Africa,multiple choice,British India,B) British India,5,0,0.8,0.9,"colonial_history_sport.txt, colonialism_sport_book_summary.txt, africabasket_two_countries.txt",colonial_history_sport.txt,Bad Generation (right docs retrieved),True
Local_flant5,110,Which two countries are mentioned as leaders in women's basketball achievements in Africa? A) Egypt and Morocco B) Nigeria and Senegal C) Kenya and Ghana D) Tunisia and Algeria,multiple choice,Women’s basketball in Africa and beyond.,B) Nigeria and Senegal,1,0,0.2,0.2,"top_african_female_players_summary.txt, womens_basketball_africa.txt, african_games_3x3_basketball_summary.txt",womens_basketball_africa.txt,Bad Generation (right docs retrieved),True
Local_flant5,111,What is the primary purpose of allowing two African countries to participate in global events? A) Increase revenue B) Promote inclusivity and showcase broader talent C) Reduce competition D) Follow European models,multiple choice,B,B) Promote inclusivity and showcase broader talent,5,0,0.0,0.5,"africabasket_two_countries.txt, bal_afd_education_inclusion_summary.txt, giants_of_africa_2025_kigali_summary.txt",africabasket_two_countries.txt,Bad Generation (right docs retrieved),True
Local_flant5,112,Which country has won the most AfroBasket championships? A) Nigeria B) Tunisia C) Angola D) Senegal,multiple choice,"BAL has elevated African clubs onto the continental and global stage, enabling participation in FIBA Intercontinental Cups and boosting international visibility.",C) Angola,1,0,0.0,0.1,"top_10_african_basketball_clubs_summary.txt, afrobasket_summary.txt, african_games_3x3_basketball_summary.txt",afrobasket_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,113,Which organization launched the Basketball Africa League? A) FIBA only B) NBA Africa and FIBA C) African Union D) IOC,multiple choice,NBA and FIBA Reportedly Planning New African Development League to Support BAL Franchise Format,B) NBA Africa and FIBA,2,0,0.3157894736842105,0.35789473684210527,"fiba_africa_history.txt, nba_fiba_african_dev_league.txt, afrobasket_summary.txt",rise_of_african_basketball.txt,Bad Retrieval (wrong docs retrieved),True
Local_flant5,114,"What is the primary focus of the book ""Sport and Apartheid South Africa""? A) Modern sports economics B) Colonial history, sport, and cultural identity C) African independence movements D) Olympic history",multiple choice,Sport was a mechanism for cultural assimilation and control.,"B) Colonial history, sport, and cultural identity",4,0,0.25,0.525,"colonialism_sport_book_summary.txt, colonial_history_sport.txt, rise_and_rise_african_basketball.txt",colonialism_sport_book_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,115,"Which organizations are highlighted as key players in shaping African basketball's future? A) FIFA and UEFA B) NBA Africa, BAL, and local federations C) IOC and FIBA Europe D) NCAA and WNBA",multiple choice,B,"B) NBA Africa, BAL, and local federations",5,0,0.0,0.5,"rise_of_african_basketball.txt, africabasket_two_countries.txt, nba_fiba_african_dev_league.txt",rise_and_rise_african_basketball.txt,Bad Retrieval (wrong docs retrieved),True
Local_flant5,116,Which NBA stars are mentioned as products of previous Basketball Without Borders camps in Africa? A) LeBron James and Kobe Bryant B) Joel Embiid and Pascal Siakam C) Stephen Curry and Kevin Durant D) Giannis Antetokounmpo and Luka Doncic,multiple choice,URL: https://africanewal.un.org/en/magazine/basketball-africa-league-linking-african-teams-nba,B) Joel Embiid and Pascal Siakam,1,0,0.0,0.1,"bwb_east_africa_summary.txt, bal_linking_african_teams_nba_summary.txt, nba_fiba_african_dev_league.txt",bwb_east_africa_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,117,Which NBA teams did Hakeem Olajuwon play for during his professional career? A) Lakers and Celtics B) Bulls and Knicks C) Houston Rockets and Toronto Raptors D) Spurs and Heat,multiple choice,Giannis Antetokounmpo’s Immigrant Story and the Internationalization of the NBA,C) Houston Rockets and Toronto Raptors,1,0,0.1333333333333333,0.16666666666666666,"hakeem_olajuwon_summary.txt, giannis_antetokounmpo_summary.txt, joel_embiid_summary.txt",hakeem_olajuwon_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,118,Which city was Joel Embiid born in? A) Lagos B) Yaoundé C) Nairobi D) Accra,multiple choice,Title: Giannis Antetokounmpo’s Immigrant Story and the Internationalization of the NBA,B) Yaoundé,1,0,0.0,0.1,"joel_embiid_summary.txt, giannis_antetokounmpo_summary.txt, hakeem_olajuwon_summary.txt",joel_embiid_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,119,What is the name of the hospital Dikembe Mutombo established? A) Mutombo Medical Center B) Biamba Marie Mutombo Hospital C) Kinshasa General Hospital D) Congo Community Hospital,multiple choice,MEN’S T MEN’S T,B) Biamba Marie Mutombo Hospital,1,0,0.0,0.1,"dikembe_mutombo_summary.txt, african_games_3x3_basketball_summary.txt, fiba_africa_history.txt",dikembe_mutombo_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,120,What position does Pascal Siakam play? A) Center B) Guard C) Forward D) Point Guard,multiple choice,Houston Rockets.,C) Forward,1,0,0.0,0.1,"pascal_siakam_summary.txt, hakeem_olajuwon_summary.txt, bal_first_scouting_combine_summary.txt",pascal_siakam_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,121,What is South Sudan known as globally? A) The oldest nation B) The youngest nation C) The largest nation D) The most populous nation,multiple choice,Title: FIBA Africa Sub-Zones,B) The youngest nation,1,0,0.0,0.1,"luol_deng_south_sudan_summary.txt, fiba_africa_sub_zones_summary.txt, africabasket_two_countries.txt",luol_deng_south_sudan_summary.txt,Bad Generation (right docs retrieved),True
